TimeStamp: 2024-05-08T13:51:39.481    Log Level: INFO   Message:Starting app
TimeStamp: 2024-05-08T14:17:39.890    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.890    Log Level: Info   Message:This order has a discount= 9.0
TimeStamp: 2024-05-08T14:17:39.890    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.890    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.890    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.890    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.891    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.892    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.892    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.892    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.893    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.893    Log Level: Info   Message:This order has a discount= 19.5
TimeStamp: 2024-05-08T14:17:39.893    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:17:39.897    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.898    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.898    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.898    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.898    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.898    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.899    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.899    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:39.899    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.900    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.901    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.901    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:39.903    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.904    Log Level: Info   Message:This order has a discount= 9.0
TimeStamp: 2024-05-08T14:17:39.905    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:39.905    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.905    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.905    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.905    Log Level: Info   Message:This order has a discount= 19.5
TimeStamp: 2024-05-08T14:17:39.905    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.906    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.906    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.906    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.906    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:17:39.906    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.906    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.907    Log Level: Info   Message:This order has a discount= 11.5
TimeStamp: 2024-05-08T14:17:39.908    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.908    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.908    Log Level: Info   Message:This order has a discount= 13.5
TimeStamp: 2024-05-08T14:17:39.908    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.921    Log Level: Info   Message:This order has a discount= 13.0
TimeStamp: 2024-05-08T14:17:39.924    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:17:39.924    Log Level: Info   Message:This order has a discount= 16.5
TimeStamp: 2024-05-08T14:17:39.926    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.926    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.926    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.926    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.954    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.954    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:39.954    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.955    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.956    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:39.956    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.956    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.957    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.957    Log Level: Info   Message:This order has a discount= 14.5
TimeStamp: 2024-05-08T14:17:39.957    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.958    Log Level: Info   Message:This order has a discount= 16.0
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 20.0
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:39.960    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:39.964    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.964    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.965    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.965    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:17:39.965    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 6.5
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 9.0
TimeStamp: 2024-05-08T14:17:39.966    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.967    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:39.967    Log Level: Info   Message:This order has a discount= 7.0
TimeStamp: 2024-05-08T14:17:39.967    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.967    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.970    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.973    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.973    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.974    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.974    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.974    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T14:17:39.974    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.975    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.975    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.975    Log Level: Info   Message:This order has a discount= 6.0
TimeStamp: 2024-05-08T14:17:39.975    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.975    Log Level: Info   Message:This order has a discount= 9.5
TimeStamp: 2024-05-08T14:17:39.975    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:39.976    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 6.5
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 8.0
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.977    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.978    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.983    Log Level: Info   Message:This order has a discount= 7.0
TimeStamp: 2024-05-08T14:17:39.983    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.983    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T14:17:39.983    Log Level: Info   Message:This order has a discount= 10.0
TimeStamp: 2024-05-08T14:17:39.983    Log Level: Info   Message:This order has a discount= 10.5
TimeStamp: 2024-05-08T14:17:39.983    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.991    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.991    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:39.991    Log Level: Info   Message:This order has a discount= 12.0
TimeStamp: 2024-05-08T14:17:39.991    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.991    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:39.993    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:39.993    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:39.993    Log Level: Info   Message:This order has a discount= 15.5
TimeStamp: 2024-05-08T14:17:40    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:40    Log Level: Info   Message:This order has a discount= 4.5
TimeStamp: 2024-05-08T14:17:40    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:40    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:40    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:40.001    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:40.001    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:40.001    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:40.017    Log Level: Info   Message:This order has no discounts
TimeStamp: 2024-05-08T14:17:40.017    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 11.5
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 15.0
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 7.5
TimeStamp: 2024-05-08T14:17:40.018    Log Level: Info   Message:This order has a discount= 2.5
TimeStamp: 2024-05-08T14:17:40.021    Log Level: Info   Message:This order has a discount= 5.0
TimeStamp: 2024-05-08T14:17:40.022    Log Level: Info   Message:This order has a discount= 12.5
TimeStamp: 2024-05-08T14:17:40.022    Log Level: Info   Message:This order has a discount= 11.0
TimeStamp: 2024-05-08T14:17:40.022    Log Level: Info   Message:This order has a discount= 13.5
TimeStamp: 2024-05-08T14:17:40.022    Log Level: Info   Message:This order has a discount= 8.5
TimeStamp: 2024-05-08T14:17:40.022    Log Level: Info   Message:This order has a discount= 3.5
TimeStamp: 2024-05-08T14:17:40.022    Log Level: Info   Message:This order has a discount= 6.0
